,link,text,date,No_of_Likes,No_of_tweets
95,https://twitter.com/nytimes/status/1819797914178240650#m,"In @nytopinion  Kamala Harris's VP pick ""will demonstrate very little about her own core policy convictions, and a great deal about her eminently understandable desire to win,"" @DouthatNYT said in conversation with @jbouie and Michelle Goldberg. https://nyti.ms/3SEv2P5","Aug 3, 2024 · 6:10 PM UTC",86,52
96,https://twitter.com/nytimes/status/1819794134896447647#m,"La Oficina Meteorológica de Islandia advirtió de una erupción inminente “en los próximos días”. Últimamente, los volcanes del país están entrando en erupción más de lo habitual. The New York Times habló con varios expertos para indagar más al respecto. https://nyti.ms/3WzMDZA","Aug 3, 2024 · 5:55 PM UTC",89,16
97,https://twitter.com/nytimes/status/1819789095310160170#m,Simone Biles won the gold medal in the vault on Saturday with her signature Yurchenko double pike and then a vault called a Cheng. The Yurchenko double pike is the hardest vault in women’s gymnastics. Here's a frame-by-frame look at how she did it. https://nyti.ms/3YvvdA1,"Aug 3, 2024 · 5:35 PM UTC",315,30
98,https://twitter.com/nytimes/status/1819776656610881859#m,From @TheAthletic: Zheng Qinwen of China beat Donna Vekic of Croatia to win gold in the women’s singles Olympic final. https://nyti.ms/3YpIydc,"Aug 3, 2024 · 4:45 PM UTC",195,29
99,https://twitter.com/nytimes/status/1819770219407048932#m,"Cash at Berkshire Hathaway, the conglomerate run by Warren Buffett, soared to nearly $277 billion in the second quarter as it sold a large chunk of its stake in Apple. https://nyti.ms/4fyNTFk","Aug 3, 2024 · 4:20 PM UTC",82,27
100,https://twitter.com/nytimes/status/1819768973249876018#m,"From @TheAthletic: The U.S. women’s national team beat Japan, 1-0, in extra time to advance to the semifinals in the Olympics. https://nyti.ms/3SB8uyV","Aug 3, 2024 · 4:15 PM UTC",124,6
101,https://twitter.com/nytimes/status/1819767712018551004#m,"Donald Trump and his running mate, Senator JD Vance of Ohio, will campaign in the same Atlanta arena on Saturday where Kamala Harris held an event this week. She is expected to announce her running mate by Tuesday. Follow live updates. https://nyti.ms/3AiRDdC","Aug 3, 2024 · 4:10 PM UTC",85,55
102,https://twitter.com/nytimes/status/1819765319633879482#m,Simone Biles dominated the vault final on Saturday to win her seventh career Olympic gold medal and her third in Paris. https://nyti.ms/3LN3qUe,"Aug 3, 2024 · 4:00 PM UTC",451,23
103,https://twitter.com/nytimes/status/1819764410249777174#m,"A sheriff’s deputy was killed and two other deputies were wounded in what officials described as an ambush shooting inside a home in Eustis, Fla., on Friday night. https://nyti.ms/4frH4Ff","Aug 3, 2024 · 3:56 PM UTC",47,21
104,https://twitter.com/nytimes/status/1819755114258723266#m,"An Indianapolis man who killed four people, including a child, after a dispute with his girlfriend over a coronavirus stimulus check was sentenced on Friday to 145 years in prison. https://nyti.ms/4d9uZD1","Aug 3, 2024 · 3:20 PM UTC",139,25
105,https://twitter.com/nytimes/status/1819751352991371761#m,"Katie Ledecky now stands alone as the most decorated female American Olympian, in any sport, with 13 medals. And she still has one more race to swim in France. Our reporter explains how Ledecky reached this milestone. https://nyti.ms/3WZGbwJ","Aug 3, 2024 · 3:05 PM UTC",248,26
106,https://twitter.com/nytimes/status/1819745348509745568#m,"Simone Biles is looking to add yet another Olympic gold medal to her growing collection at the Paris Games. This time, she will compete in the vault final, where — once again — she is the favorite to win. Follow live updates. https://nyti.ms/4c72IvP","Aug 3, 2024 · 2:41 PM UTC",163,19
107,https://twitter.com/nytimes/status/1819741285026050257#m,"A hurricane watch was issued for parts of Florida and tropical storm warnings were extended early on Saturday as a tropical depression moved over Cuba toward the Gulf of Mexico, threatening to bring heavy rain, winds and the potential for flash flooding. https://nyti.ms/4dbCJES","Aug 3, 2024 · 2:25 PM UTC",67,17
108,https://twitter.com/nytimes/status/1819737500245541061#m,"Over 28,000 wildfires have burned more than 4.5 million acres in the U.S. this year, according to the National Interagency Fire Center. https://nyti.ms/3AdELFW","Aug 3, 2024 · 2:10 PM UTC",72,25
109,https://twitter.com/nytimes/status/1819735064957075713#m,"From @TheAthletic: Ever since Stephen Nedoroscik took off his glasses and calmly yet confidently approached the pommel horse at the Olympics, he's gone viral. Those who know the Clark Kent of Pommel Horse shared their quirky stories about him. https://nyti.ms/3LOQ4qs","Aug 3, 2024 · 2:00 PM UTC",204,12
110,https://twitter.com/nytimes/status/1819723668093562891#m,Strands is a word search with a unique twist. Can you uncover the theme? Play here: https://nyti.ms/3LS0OV6,"Aug 3, 2024 · 1:15 PM UTC",41,32
111,https://twitter.com/nytimes/status/1819714848197882040#m,"Donald Trump said late Friday that he agreed to debate Vice President Kamala Harris on Sept. 4 in an event moderated by Fox News. According to his post on Truth Social, the debate is to take place in Pennsylvania, a consequential battleground states. https://nyti.ms/3A6I4yl","Aug 3, 2024 · 12:40 PM UTC",167,812
112,https://twitter.com/nytimes/status/1819713588346364067#m,"At the Olympic Games, there are the athletes who are rewarded with medals. And then there are the athletes who find themselves rewarded with online love.  Here’s a roundup of the stars of the Games according to the internet. https://nyti.ms/3LNG8h5","Aug 3, 2024 · 12:35 PM UTC",115,31
113,https://twitter.com/nytimes/status/1819711083281617078#m,How did you do in Connections today? Players must select four groups of four words without making more than three mistakes. https://nyti.ms/4c7xggJ,"Aug 3, 2024 · 12:25 PM UTC",40,26
114,https://twitter.com/nytimes/status/1819707307497861605#m,"Many of us crave more friendship and community, and stacks of evidence show how important these are to our health. But it can be hard to know where to begin. Experts share what actually works. https://nyti.ms/3AcJ6sP","Aug 3, 2024 · 12:10 PM UTC",78,26
115,https://twitter.com/nytimes/status/1819692197052022794#m,"Two new Covid variants, KP.3 and an offshoot, KP.3.1.1., now account for nearly half of all cases in the U.S., according to CDC data. Here’s what to know about symptoms and treatment. https://nyti.ms/46yZL5Y","Aug 3, 2024 · 11:10 AM UTC",114,52
116,https://twitter.com/nytimes/status/1819677122182390038#m,"Recent discoveries have helped experts understand why exercise can be such a high. You can train your body and mind to find working out more pleasurable, they say, with just a few changes to your workout. https://nyti.ms/3YpbYrU","Aug 3, 2024 · 10:10 AM UTC",97,26
117,https://twitter.com/nytimes/status/1819662005298430328#m,The mayor of a town in Italy known for Prosecco started walking to counter the calories he consumed at social obligations. His jaunts have become a sensation. https://nyti.ms/3YtOSQK,"Aug 3, 2024 · 9:10 AM UTC",205,22
118,https://twitter.com/nytimes/status/1819646920299630655#m,"The sudden near-disappearance of vultures in India about two decades ago led to more than half a million excess human deaths over five years, according to a forthcoming study in the American Economic Review. https://nyti.ms/3YqhAlG","Aug 3, 2024 · 8:10 AM UTC",95,20
119,https://twitter.com/nytimes/status/1819631798046826702#m,"From @TheAthletic: 200,000 male condoms, 20,000 female condoms and 10,000 dental dams have been made available in the Olympic Village. That is enough for almost two each for every day of the Games. https://nyti.ms/3Sy67Nb","Aug 3, 2024 · 7:10 AM UTC",80,32
120,https://twitter.com/nytimes/status/1819616716009222279#m,"In the late fifth century B.C., a mercenary soldier placed gold coins into a small jug for safe keeping. For 2,400 years it went undiscovered — until now. https://nyti.ms/3WzEuVd","Aug 3, 2024 · 6:10 AM UTC",183,17
121,https://twitter.com/nytimes/status/1819609162302542216#m,La victoria de la atleta argelina Imane Khelif ha provocado controversia en internet y ha puesto a los organizadores del boxeo femenino frente a complejas cuestiones sobre la equidad en ese deporte. https://nyti.ms/3WzmCJY,"Aug 3, 2024 · 5:40 AM UTC",55,26
122,https://twitter.com/nytimes/status/1819601612303720519#m,"At the Olympic Games, there are the athletes who are rewarded with medals. And then there are the athletes who find themselves rewarded with online love.  Here’s a roundup of the stars of the Games according to the internet. https://nyti.ms/3LTsKYJ","Aug 3, 2024 · 5:10 AM UTC",178,20
123,https://twitter.com/nytimes/status/1819594068327813158#m,"How to spend 36 hours in Salzburg, Austria: Summer is when this compact Austrian city of medieval alleys, majestic Alpine views and just 150,000 residents, bursts to life. https://nyti.ms/3WztAPh","Aug 3, 2024 · 4:40 AM UTC",124,30
124,https://twitter.com/TylerKepner/status/1819383398365835695#m,"This week's ""Sliders"": Why the Marlins took a no-half-measures approach at the deadline, Teoscar Hernandez's path to mastering English, a two-milestone anniversary -- and more!  https://www.nytimes.com/athletic/5674459/2024/08/02/marlins-trade-deadline-teoscar-hernandez-sliders/","Aug 2, 2024 · 2:42 PM UTC",25,3
125,https://twitter.com/nytimes/status/1819586519427858650#m,"Iran has arrested dozens, including intelligence officers and military officials, after a huge security breach enabled a Hamas leader’s killing. https://nyti.ms/4dumNgs","Aug 3, 2024 · 4:10 AM UTC",351,51
126,https://twitter.com/nytimes/status/1819581474959507928#m,Did you follow the news this week? Take our quiz to see how well you stack up with other New York Times readers. https://nyti.ms/3SvqlHu,"Aug 3, 2024 · 3:50 AM UTC",50,51
127,https://twitter.com/EricLiptonNYT/status/1819489858403901533#m,"NEW: International Seabed Authority votes to replace official accused of rushing start of seabed mining. Leticia Carvalho, an oceanographer from Brazil, was elected by a 79-to-34 vote  as the new agency leader. https://www.nytimes.com/2024/08/02/us/politics/mining-cobalt-nickel-electric-vehicle-batteries.html","Aug 2, 2024 · 9:46 PM UTC",100,8
128,https://twitter.com/nytimes/status/1819576450527207770#m,"As Vice President Kamala Harris vets possible running mates, she’s sizing up their political assets. Here’s how the top contenders match up. https://nyti.ms/4dpGYw4","Aug 3, 2024 · 3:30 AM UTC",97,47
129,https://twitter.com/nytimes/status/1819573932036378766#m,Strands is a word search with a unique twist. Can you uncover the theme? Play here: https://nyti.ms/3SyLBMv,"Aug 3, 2024 · 3:20 AM UTC",47,15
130,https://twitter.com/carolrosenberg/status/1819568250704863473#m,"Recapping tonight's big breaking news is... The Defense Secretary, back two days from a trip to Asia, pushed aside the retired Army brigadier general he put in charge of the war court and revoked the 9/11 plea deal she had signed as overseer of the case. https://www.nytimes.com/2024/08/02/us/politics/911-plotters-plea-deal.html","Aug 3, 2024 · 2:57 AM UTC",167,18
131,https://twitter.com/nytimes/status/1819568951317106759#m,"Breaking News from @TheAthletic: Blake Snell of the San Francisco Giants pitched the third no-hitter of the MLB season, against the Cincinnati Reds. https://nyti.ms/4dsp0cj","Aug 3, 2024 · 3:00 AM UTC",159,13
132,https://twitter.com/nytimes/status/1819566384059150837#m,Here are 6 new books recommended by critics and editors at The New York Times. https://nyti.ms/3SXo0Fx,"Aug 3, 2024 · 2:50 AM UTC",38,11
133,https://twitter.com/nytimes/status/1819563874846146792#m,"Meta is in discussions with Awkwafina, Judi Dench and other actors and influencers for the right to incorporate their voices into a digital assistant product called MetaAI, according to three people with knowledge of the talks. https://nyti.ms/3Yr7Tn7","Aug 3, 2024 · 2:40 AM UTC",57,19
134,https://twitter.com/VALERIEinNYT/status/1819454871458009319#m,Three of Russia’s most prominent opposition politicians speak for the first time since they were forced into exile.  https://www.nytimes.com/2024/08/02/world/europe/russian-dissident-involuntary-exile.html?smid=nytcore-ios-share&referringSource=articleShare&sgrp=c-cb,"Aug 2, 2024 · 7:26 PM UTC",109,14
135,https://twitter.com/nytimes/status/1819558830927163812#m,Here are 6 new movies our critics are talking about this week.  https://nyti.ms/3WoA4jG,"Aug 3, 2024 · 2:20 AM UTC",35,15
136,https://twitter.com/nytimes/status/1819556317339459905#m,The scientist David Keith has an idea to slow global warming. Opponents fear it could result in unpredictable calamities. https://nyti.ms/3SBcIqd,"Aug 3, 2024 · 2:10 AM UTC",56,25
137,https://twitter.com/michaelcrowley/status/1819526946293743706#m,NEW: The moral dilemma behind the rising trend of prisoner swaps https://www.nytimes.com/2024/08/02/us/politics/prisoner-deals-russia.html,"Aug 3, 2024 · 12:13 AM UTC",79,30
